Date,BDI,VLSFO,BDI_lag_7d,BDI_lag_14d,BDI_lag_30d,BDI_avg_7d_final,BDI_avg_30d_final,BDI_volatility_7d_final,BDI_volatility_30d_final,BDI_relative_volatility_final,BDI_momentum_final,Fuel_momentum_final,BDI_change_7d_pct,BDI_change_14d_pct,BDI_change_30d_pct,BDI_vs_7d_avg_pct,BDI_vs_30d_avg_pct,Fuel_change_7d_pct,BDI_trend_strength,Fuel_lag_1,Fuel_avg_7d_final,Fuel_avg_30d_final,month,quarter,day_of_week,year
2022-02-14,1984,,2137.0,1418.0,1764.0,1506.4,1502.9444444444443,377.1449323535979,266.39918570406854,0.2503617447912891,477.5999999999999,,-7.159569489939168,39.915373765867415,12.471655328798185,31.704726500265522,32.00754075333606,,16.377902137964124,,,,2,1,0,2022
2022-02-15,1968,,1817.0,1418.0,1764.0,1536.6,1527.421052631579,412.61216656807386,280.01573681758856,0.2685228208825159,431.4000000000001,,8.310401761144744,38.787023977433,11.564625850340136,28.07497071456463,28.84462975087006,,23.548712869288874,,,,2,1,1,2022
2022-02-16,1896,,1086.0,1419.0,1731.0,1698.6,1536.1052631578948,344.92868828208543,289.0916607308027,0.20306645960325295,197.4000000000001,,74.58563535911603,33.61522198731501,9.532062391681109,11.621335217237732,23.429041321181383,,54.10042867321552,,,,2,1,2,2022
2022-02-17,1886,,1086.0,2137.0,1644.0,1729.8333333333333,1548.842105263158,317.8580920264053,299.26154728633367,0.18375070355125078,156.16666666666674,,73.66482504604052,-11.745437529246608,14.720194647201945,9.027844686385976,21.768383852113633,,30.959693758396956,,,,2,1,3,2022
2022-02-18,1964,,1321.0,2137.0,1570.0,1837.0,1569.578947368421,254.53879861427833,314.09239896520785,0.1385622202581809,127.0,,48.675246025738076,-8.095460926532521,25.095541401273884,6.913445835601524,25.129099322647715,,20.289892549602776,,,,2,1,4,2022
2022-02-21,2045,,1984.0,2137.0,1415.0,1951.8,1609.888888888889,64.30552075833194,337.77122241660925,0.032946777722272745,93.20000000000005,,3.0745967741935485,-4.305100608329434,44.522968197879855,4.775079413874375,27.027400096625026,,-0.6152519170679429,,,,2,1,0,2022
2022-02-22,2148,,1968.0,1817.0,1415.0,1987.8,1638.2105263157894,109.87811429033667,350.7011356550014,0.05527624222272697,160.20000000000005,,9.146341463414634,18.2168409466153,51.802120141342755,8.059160881376398,31.11867891794642,,13.681591205014968,,,,2,1,1,2022
2022-02-23,2244,,1896.0,1086.0,1391.0,2057.4,1683.1052631578948,142.551043489693,371.29022711153885,0.06928698526766452,186.5999999999999,,18.354430379746837,106.62983425414365,61.322789360172536,9.069699620880717,33.32499452765877,,62.492132316945245,,,,2,1,2,2022
2022-02-24,2187,,1886.0,1086.0,1343.0,2117.6,1727.5263157894738,112.45132280235927,378.75253844709357,0.0531031936165278,69.40000000000009,,15.959703075291623,101.38121546961325,62.84437825763217,3.2772950510011376,26.597203180696454,,58.67045927245244,,,,2,1,3,2022
2022-02-25,2076,,1964.0,1321.0,1296.0,2140.0,1768.578947368421,80.94751385929301,371.5852400772601,0.0378259410557444,-64.0,,5.7026476578411405,57.15367146101439,60.18518518518518,-2.990654205607477,17.382376573520222,,31.428159559427765,,,,2,1,4,2022
2022-02-28,2040,,2045.0,1984.0,1381.0,2139.0,1831.111111111111,82.43178998420714,353.1981428385141,0.03853753622450077,-99.0,,-0.24449877750611246,2.82258064516129,47.719044170890655,-4.628330995792426,11.407766990291265,,1.2890409338275888,,,,2,1,0,2022
2022-03-02,1425,,2244.0,1896.0,1418.0,1932.0,1831.5,343.7411817050731,352.720060637995,0.17791986630697365,-507.0,,-36.49732620320856,-24.841772151898734,0.4936530324400564,-26.242236024844722,-22.194922194922196,,-30.669549177553648,,,,3,1,2,2022
2022-03-03,2104,,2187.0,1886.0,1418.0,1911.25,1845.842105263158,325.2233847680699,348.4363903622227,0.17016266044110917,192.75,,-3.7951531778692273,11.558854718981973,48.37799717912553,10.085022890778287,13.985914288158305,,3.8818507705563725,,,,3,1,3,2022
2022-03-05,2412,,2076.0,1964.0,2137.0,1995.25,1884.8333333333333,413.3984155750966,360.6810959021512,0.2071912870943975,416.75,,16.184971098265898,22.810590631364562,12.868507253158635,20.88710687883724,27.968874347864535,,19.49778086481523,,,,3,1,5,2022
2022-03-08,1731,,2040.0,2148.0,2137.0,1918.0,1876.7368421052631,430.75515086879693,352.291205634276,0.2245855843945761,-187.0,,-15.147058823529411,-19.41340782122905,-18.99859616284511,-9.749739311783108,-7.765438330809355,,-17.28023332237923,,,,3,1,1,2022
2022-03-10,1788,,2104.0,2187.0,1817.0,1977.0,1875.2105263157894,377.79756484127887,352.6270581014217,0.19109639091617545,-189.0,,-15.019011406844108,-18.244170096021946,-1.5960374243258117,-9.559939301972687,-4.650705885654938,,-16.631590751433027,,,,3,1,3,2022
2022-03-11,1290,,2104.0,2076.0,1086.0,1805.25,1885.9473684210527,461.67764728216997,329.6170292398628,0.2557416686232765,-515.25,,-38.68821292775665,-37.861271676300575,18.784530386740332,-28.541753219775657,-31.599363715011304,,-38.27474230202861,,,,3,1,4,2022
2022-03-14,2727,,2412.0,2040.0,1324.0,1884.0,1995.2777777777778,604.4584352955958,326.56101232578607,0.3208378106664521,843.0,,13.059701492537313,33.6764705882353,105.96676737160121,44.745222929936304,36.67269942920785,,23.368086040386306,,,,3,1,0,2022
2022-03-15,2689,,1731.0,2040.0,1324.0,2123.5,2031.7894736842106,705.0496436422053,355.0302927525061,0.3320224363749495,565.5,,55.34373194685153,31.813725490196077,103.09667673716012,26.630562750176594,32.34638897523572,,43.578728718523806,,,,3,1,1,2022
2022-03-16,2591,,1731.0,1425.0,1984.0,2217.0,2063.7368421052633,645.3932909474661,377.1146071164377,0.2911110919925422,374.0,,49.682264586943965,81.82456140350877,30.59475806451613,16.869643662607125,25.548953099895428,,65.75341299522637,,,,3,1,2,2022
2022-03-17,2588,,1788.0,2104.0,1968.0,2377.0,2096.3684210526317,610.6819958046913,394.7807000976505,0.2569129136746703,211.0,,44.742729306487696,23.00380228136882,31.50406504065041,8.876735380732015,23.451582937912676,,33.873265793928255,,,,3,1,3,2022
2022-03-18,2605,,1290.0,2104.0,1896.0,2640.0,2133.684210526316,63.835726674030695,408.0736660935924,0.024180199497738898,-35.0,,101.93798449612403,23.811787072243344,37.39451476793249,-1.3257575757575757,22.089294523926984,,62.87488578418369,,,,3,1,4,2022
2022-03-21,2589,,2727.0,2412.0,1964.0,2612.4,2182.1666666666665,43.368191108247736,425.11565900283216,0.01660089998018976,-23.40000000000009,,-5.060506050605061,7.338308457711443,31.822810590631363,-0.8957280661460761,18.643549988543505,,1.138901203553191,,,,3,1,0,2022
2022-03-22,2546,,2689.0,1731.0,1964.0,2583.8,2201.315789473684,22.21936092693586,421.48573886927176,0.008599489483294318,-37.80000000000018,,-5.317962067683154,47.08261120739457,29.633401221995925,-1.4629615295301563,15.658099222952782,,20.882324569855708,,,,3,1,1,2022
2022-03-23,2575,,2591.0,1731.0,2045.0,2580.6,2229.2105263157896,22.074872593096398,428.0527717917465,0.00855416282767434,-5.599999999999909,,-0.6175221922037823,48.7579433853264,25.91687041564792,-0.21700379756645388,15.51174595679376,,24.07021059656131,,,,3,1,2,2022
2022-03-24,2567,,2588.0,1788.0,2148.0,2576.4,2251.2631578947367,22.31143204730326,434.38281147000436,0.008659925495770555,-9.400000000000091,,-0.8114374034003091,43.56823266219239,19.50651769087523,-0.36485017854370794,14.024874924019274,,21.37839762939604,,,,3,1,3,2022
2022-03-25,2544,,2605.0,1290.0,2244.0,2564.2,2267.0526315789475,19.227584351691412,439.5260671936201,0.0074984729551873545,-20.199999999999818,,-2.3416506717850285,97.20930232558139,13.368983957219251,-0.787770064737533,12.21618609834238,,47.43382582689818,,,,3,1,4,2022
2022-03-28,2484,,2589.0,2727.0,2076.0,2543.2,2294.1666666666665,35.674921163211735,451.67795007973984,0.014027572020765862,-59.19999999999982,,-4.055619930475087,-8.91089108910891,19.653179190751445,-2.3277760301981685,8.27460951689067,,-6.483255509791999,,,,3,1,0,2022
2022-03-29,2417,,2546.0,2689.0,2076.0,2517.4,2300.6315789473683,66.48533672924673,439.8556847328605,0.02641031887234715,-100.40000000000009,,-5.066771406127259,-10.115284492376347,16.42581888246628,-3.988241836815766,5.05810761346999,,-7.591027949251803,,,,3,1,1,2022
2022-03-30,2369,,2575.0,2591.0,2040.0,2476.2,2317.9473684210525,83.51466937012474,435.4794897178431,0.03372694829582616,-107.19999999999982,,-8.0,-8.56812041682748,16.127450980392158,-4.32921411840723,2.2024931314002925,,-8.28406020841374,,,,3,1,2,2022
2022-03-31,2358,,2567.0,2588.0,2040.0,2434.4,2319.95,78.88155677977694,423.9592178748486,0.032402874129057235,-76.40000000000009,,-8.141799766264121,-8.887171561051005,15.588235294117647,-3.13835031219192,1.6401215543438517,,-8.514485663657563,,,,3,1,3,2022
2022-04-01,2285,,2544.0,2605.0,1425.0,2382.6,2362.95,73.79227601857177,368.38144918720315,0.030971323771750093,-97.59999999999991,,-10.180817610062894,-12.284069097888676,60.35087719298245,-4.096365315201877,-3.298842548509271,,-11.232443353975786,,,,4,2,4,2022
2022-04-02,1423,,2544.0,2605.0,2104.0,2222.6666666666665,2328.9,397.27605851179527,421.2547547756029,0.17873847863458098,-799.6666666666665,,-44.064465408805034,-45.3742802303263,-32.366920152091254,-35.97780443911217,-38.898192279616985,,-44.71937281956566,,,,4,2,5,2022
2022-04-03,2148,,2544.0,2605.0,2104.0,2212.0,2320.285714285714,363.7581614204698,412.4816532716515,0.1644476317452395,-64.0,,-15.566037735849056,-17.543186180422264,2.091254752851711,-2.8933092224231465,-7.425193941632802,,-16.55461195813566,,,,4,2,6,2022
2022-04-04,2307,,2484.0,2589.0,2412.0,2186.714285714286,2315.285714285714,347.4875126224998,411.9503784264737,0.15890851168468667,120.28571428571422,,-7.125603864734299,-10.89223638470452,-4.353233830845771,5.500751290259355,-0.357870056148575,,-9.00892012471941,,,,4,2,0,2022
2022-04-05,2485,,2417.0,2546.0,2412.0,2196.4285714285716,2323.0,355.8482153685092,403.6474180460451,0.16201219561493102,288.57142857142844,,2.813405047579644,-2.3959151610369207,3.0265339966832503,13.138211382113814,6.973740852346104,,0.20874494327136173,,,,4,2,1,2022
2022-04-07,2159,,2358.0,2567.0,1731.0,2134.5,2342.4545454545455,369.39721168411734,383.57103114121713,0.1730603006250257,24.5,,-8.439355385920273,-15.894039735099339,24.725592143269786,1.1478097915202623,-7.831722746148176,,-12.166697560509807,,,,4,2,3,2022
2022-04-08,1603,,2285.0,2544.0,1731.0,2020.8333333333333,2310.304347826087,415.8347828966057,405.2317445591097,0.20577391318594923,-417.83333333333326,,-29.846827133479216,-36.98899371069182,-7.394569612940496,-20.676288659793812,-30.615202213147146,,-33.41791042208552,,,,4,2,4,2022
2022-04-10,1865,,2148.0,2544.0,1290.0,2083.8,2360.181818181818,351.9505647104444,341.0364645164368,0.16889843781094363,-218.80000000000018,,-13.175046554934825,-26.690251572327046,44.57364341085272,-10.500047989250415,-20.980664047453963,,-19.932649063630937,,,,4,2,6,2022
2022-04-11,1323,,2307.0,2484.0,1290.0,1887.0,2315.086956521739,455.7477372406807,397.2289142002133,0.2415197335668684,-564.0,,-42.65279583875163,-46.73913043478261,2.558139534883721,-29.88871224165342,-42.85311848554848,,-44.69596313676712,,,,4,2,0,2022
2022-04-13,2068,,2485.0,2369.0,2727.0,1803.6,2286.4347826086955,343.22121146572573,389.8656908692999,0.19029785510408392,264.4000000000001,,-16.780684104627767,-12.705783030814692,-24.165749908324166,14.659569749390114,-9.553510306533806,,-14.74323356772123,,,,4,2,2,2022
2022-04-14,2137,,2159.0,2358.0,2689.0,1799.2,2262.4347826086955,337.6213855785804,380.8435405406555,0.18765083680445774,337.79999999999995,,-1.0189902732746643,-9.372349448685327,-20.52807735217553,18.775011116051576,-5.544238604043349,,-5.195669860979995,,,,4,2,3,2022
2022-04-19,2115,,1323.0,2485.0,2605.0,2106.6666666666665,2207.9523809523807,35.246749259112775,375.4346116423576,0.0167310518635029,8.333333333333485,,59.863945578231295,-14.88933601609658,-18.809980806142036,0.39556962025317177,-4.209890654991687,,22.48730478106736,,,,4,2,1,2022
2022-04-20,2142,,2068.0,2485.0,2589.0,2131.3333333333335,2186.6666666666665,14.36430761766167,365.28486600642725,0.006739587559115578,10.666666666666515,,3.5783365570599615,-13.802816901408452,-17.265353418308226,0.5004691898654917,-2.0426829268292614,,-5.112240172174245,,,,4,2,2,2022
2022-04-21,2239,,2137.0,2159.0,2546.0,2165.3333333333335,2172.0476190476193,65.20991744615908,356.2155914878626,0.030115417539790214,73.66666666666652,,4.773046326626111,3.7054191755442334,-12.058130400628436,3.402093596059106,3.082454563392005,,4.239232751085172,,,,4,2,3,2022
2022-04-22,2307,,2137.0,1603.0,2575.0,2200.75,2159.285714285714,88.61292230821124,345.703072427357,0.04026487438746393,106.25,,7.95507721104352,43.91765439800374,-10.407766990291261,4.827899579688742,6.840886536553096,,25.936365804523632,,,,4,2,4,2022
2022-04-25,2356,,2137.0,1323.0,2544.0,2231.8,2129.5,103.48768042622675,332.2118062479513,0.046369603202001404,124.19999999999982,,10.248011230697239,78.0801209372638,-7.3899371069182385,5.5650147862711625,10.636299600845268,,44.16406608398052,,,,4,2,0,2022
2022-04-26,2404,,2115.0,1323.0,2544.0,2289.6,2142.5714285714284,102.64648069953928,329.2940284044902,0.04483162154941443,114.40000000000009,,13.664302600472814,81.708238851096,-5.50314465408805,4.99650593990217,12.201626883584485,,47.686270725784404,,,,4,2,1,2022
2022-04-27,2425,,2142.0,2068.0,2484.0,2346.2,2139.7619047619046,75.29076968660225,326.474946169213,0.032090516446424966,78.80000000000018,,13.211951447245566,17.263056092843325,-2.375201288244767,3.3586224533287954,13.330366084344062,,15.237503770044444,,,,4,2,2,2022
2022-04-28,2403,,2239.0,2137.0,2417.0,2379.0,2139.095238095238,47.513156072829354,325.89429340844634,0.01997190251064706,24.0,,7.324698526127736,12.447356106691624,-0.5792304509722797,1.008827238335435,12.33721422052047,,9.88602731640968,,,,4,2,3,2022
2022-04-29,2404,,2307.0,2137.0,2369.0,2398.4,2140.7619047619046,25.44209110904763,327.21566355569,0.01060794325760825,5.599999999999909,,4.204594711746858,12.494150678521292,1.47741663149008,0.23348899266177073,12.296467657264891,,8.349372695134075,,,,4,2,4,2022
2022-05-01,2289,,2307.0,2137.0,2285.0,2380.1666666666665,2130.1,50.12550914122971,331.9088175356219,0.021059663528280814,-91.16666666666652,,-0.7802340702210664,7.1127749181094995,0.175054704595186,-3.8302639871157425,7.45974367400592,,3.1662704239442165,,,,5,2,6,2022
2022-05-04,2213,,2425.0,2142.0,2307.0,2327.25,2163.1666666666665,93.35371801202099,301.8270346134182,0.04011331743990589,-114.25,,-8.742268041237114,3.3146591970121384,-4.074555700043346,-4.909227629176066,2.3037213961014014,,-2.7138044221124877,,,,5,2,2,2022
2022-05-05,2644,,2403.0,2239.0,2485.0,2387.5,2172.0,188.16393561644082,313.8857041888302,0.07881211962992286,256.5,,10.029130253849356,18.088432335864223,6.398390342052314,10.743455497382199,21.731123388581953,,14.05878129485679,,,,5,2,3,2022
2022-05-07,2098,,2404.0,2307.0,2159.0,2311.0,2168.6111111111113,235.47540565135012,314.3632479059648,0.10189329539218958,-213.0,,-12.728785357737104,-9.059384482011271,-2.825382121352478,-9.216789268714843,-3.2560522607916065,,-10.894084919874189,,,,5,2,5,2022
2022-05-08,1560,,2289.0,2307.0,1603.0,2128.75,2166.222222222222,446.09518789902614,319.04278812346615,0.20955734017570224,-568.75,,-31.847968545216254,-32.37971391417425,-2.682470368059888,-26.717557251908396,-27.985227739023387,,-32.113841229695254,,,,5,2,6,2022
2022-05-09,1133,,2289.0,2356.0,1603.0,1929.6,2111.842105263158,589.5373609874104,390.2821291718046,0.30552309338070605,-796.5999999999999,,-50.502402795980785,-51.9100169779287,-29.320024953212727,-41.28316749585406,-46.350155763239876,,-51.20620988695474,,,,5,2,0,2022
2022-05-10,1996,,2289.0,2404.0,1865.0,1940.6666666666667,2118.7368421052633,527.9945706791566,386.82092355582944,0.2720686554513002,55.33333333333326,,-12.800349497597205,-16.97171381031614,7.024128686327077,2.851253864651319,-5.792925278219404,,-14.886031653956671,,,,5,2,1,2022
2022-05-12,1323,,2644.0,2403.0,1323.0,1622.0,2118.7368421052633,417.97667399030735,386.82092355582944,0.25769215412472707,-299.0,,-49.96217851739788,-44.9438202247191,0.0,-18.43403205918619,-37.55713434022258,,-47.45299937105849,,,,5,2,3,2022
2022-05-13,3104,,2644.0,2404.0,2068.0,1869.0,2173.2631578947367,711.2085488800033,447.52577108974833,0.3805289186088835,1235.0,,17.39788199697428,29.11813643926789,50.09671179883946,66.0781166399144,42.82669766540735,,23.258009218121085,,,,5,2,4,2022
2022-05-16,3085,,1133.0,2289.0,2137.0,2377.0,2223.157894736842,872.9012926251559,493.7203733061298,0.36722814161765077,708.0,,172.28596646072373,34.77501092179992,44.36125409452504,29.785443836769037,38.76657196969697,,103.53048869126182,,,,5,2,0,2022
2022-05-17,3095,,1996.0,2289.0,2137.0,2651.75,2266.75,885.8673245281534,518.5901814687488,0.334068944858359,443.25,,55.060120240480956,35.21188291830494,44.82919981282171,16.7153766380692,36.53909782728576,,45.136001579392946,,,,5,2,1,2022
2022-05-18,3189,,1996.0,2213.0,2137.0,2759.2,2310.6666666666665,803.9267379556434,544.0506716596661,0.29136225643506936,429.8000000000002,,59.769539078156306,44.10302756439223,49.22788956481048,15.576978834444773,38.01211771494519,,51.93628332127427,,,,5,2,2,2022
2022-05-19,3289,,1323.0,2644.0,2115.0,3152.4,2366.5714285714284,86.86080819335263,581.938190139518,0.027553866321961877,136.5999999999999,,148.60166288737716,24.394856278366113,55.50827423167849,4.3332064458824995,38.977423638778234,,86.49825958287164,,,,5,2,3,2022
2022-05-20,3344,,3104.0,2644.0,2142.0,3200.4,2423.809523809524,115.13817785601128,616.8133930977526,0.035976183557058894,143.5999999999999,,7.731958762886598,26.4750378214826,56.11577964519141,4.486939132608421,37.96463654223968,,17.1034982921846,,,,5,2,4,2022
2022-05-23,3369,,3085.0,1133.0,2307.0,3257.2,2486.15,114.02280473660781,664.000418119717,0.03500638730707596,111.80000000000018,,9.20583468395462,197.3521624007061,46.03381014304291,3.432395922878552,35.51072944110371,,103.27899854233036,,,,5,2,0,2022
2022-05-24,3253,,3095.0,1996.0,2307.0,3288.8,2522.6666666666665,71.97360627342945,668.4717894820502,0.02188445824417096,-35.80000000000018,,5.105008077544426,62.97595190380761,41.00563502384048,-1.0885429335928054,28.950845665961957,,34.04047999067602,,,,5,2,1,2022
2022-05-25,3127,,3189.0,1996.0,2356.0,3276.4,2559.3809523809523,95.09363806271487,679.9347377646247,0.029023818234255545,-149.4000000000001,,-1.9441831295076828,56.66332665330661,32.72495755517827,-4.559882798193141,22.17798202690383,,27.359571761899463,,,,5,2,2,2022
2022-05-26,2933,,3289.0,1323.0,2404.0,3205.2,2584.5714285714284,179.29640264099694,683.6792794453102,0.05593922458536034,-272.1999999999998,,-10.823958650045606,121.6931216931217,22.004991680532445,-8.492449769125168,13.481096617289415,,55.43458152153804,,,,5,2,3,2022
2022-05-27,2681,,3344.0,3104.0,2425.0,3072.6,2596.7619047619046,272.1190915757332,682.9737114092986,0.08856313596814853,-391.5999999999999,,-19.826555023923444,-13.627577319587628,10.556701030927835,-12.744906593764235,3.2439668451551453,,-16.727066171755535,,,,5,2,4,2022
2022-05-30,2571,,3369.0,3085.0,2404.0,2913.0,2614.8,288.35048118566056,697.6847878217615,0.098987463503488,-342.0,,-23.68655387355298,-16.6612641815235,6.946755407653909,-11.740473738414007,-1.6750803120697637,,-20.17390902753824,,,,5,2,0,2022
2022-05-31,2566,,3253.0,3095.0,2289.0,2775.6,2628.65,246.47474515658135,693.6143532631323,0.08880052787021954,-209.5999999999999,,-21.118967107285584,-17.092084006462034,12.101354303189165,-7.5515203919873155,-2.383352671523409,,-19.105525556873808,,,,5,2,1,2022
2022-06-01,2296,,3127.0,3189.0,2289.0,2609.4,2612.809523809524,229.90280555052266,679.9376161860465,0.08810562027689225,-313.4000000000001,,-26.574992005116727,-28.002508623392913,0.3058103975535168,-12.01042385222657,-12.125243762415938,,-27.28875031425482,,,,6,2,2,2022
2022-06-04,2128,,2681.0,3344.0,2644.0,2390.25,2607.0,216.96140209724257,700.3701277106808,0.09076933462911518,-262.25,,-20.626631853785902,-36.36363636363637,-19.51588502269289,-10.971655684551825,-18.37360951285002,,-28.495134108711135,,,,6,2,5,2022
2022-06-05,2718,,2681.0,3344.0,2644.0,2455.8,2612.285714285714,238.30274862032363,683.0659662768419,0.0970367084535889,262.1999999999998,,1.3800820589332339,-18.720095693779903,2.798789712556732,10.676765208893224,4.046811768566118,,-8.670006817423335,,,,6,2,6,2022
2022-06-06,2560,,2571.0,3369.0,2098.0,2453.6,2634.285714285714,237.02067420375198,673.0402025776141,0.0966011877256896,106.40000000000009,,-0.4278490859587709,-24.013060255268627,22.02097235462345,4.33648516465602,-2.819956616052058,,-12.220454670613698,,,,6,2,0,2022
2022-06-07,2043,,2566.0,3253.0,1560.0,2349.0,2657.285714285714,285.4680367396689,642.0312408954225,0.12152747413353295,-306.0,,-20.381917381137956,-37.19643406086689,30.961538461538463,-13.026819923371647,-23.117036718455992,,-28.789175721002422,,,,6,2,1,2022
2022-06-09,1114,,2296.0,2933.0,1996.0,2112.6,2689.4,626.2905076719593,642.5459557597105,0.2964548460058503,-998.5999999999999,,-51.480836236933804,-62.018411183088986,-44.188376753507015,-47.268768342326986,-58.57812151409236,,-56.74962371001139,,,,6,2,3,2022
2022-06-10,1992,,2296.0,2681.0,1996.0,2092.5,2656.190476190476,562.3307745446627,644.501638403475,0.2687363319209858,-100.5,,-13.240418118466899,-25.699365908243195,-0.2004008016032064,-4.802867383512545,-25.005378271781996,,-19.469892013355047,,,,6,2,4,2022
2022-06-12,1340,,2718.0,2681.0,3104.0,1809.8,2634.65,582.0714732745457,651.0232654101272,0.3216219876641318,-469.79999999999995,,-50.6990434142752,-50.01864975755315,-56.829896907216494,-25.95866946623936,-49.139354373446196,,-50.35884658591418,,,,6,2,6,2022
2022-06-13,2260,,2560.0,2571.0,3104.0,1749.8,2616.809523809524,494.2440692613318,639.784074438215,0.2824574632879939,510.20000000000005,,-11.71875,-12.096460521197978,-27.190721649484534,29.15761801348726,-13.635288337306427,,-11.907605260598988,,,,6,2,0,2022
2022-06-14,2284,,2043.0,2566.0,3104.0,1798.0,2601.681818181818,539.6517395506107,628.3842005200361,0.3001400108735321,486.0,,11.796377875673029,-10.989867498051442,-26.417525773195877,27.030033370411566,-12.210632982161883,,0.40325518881079336,,,,6,2,1,2022
2022-06-15,2387,,2043.0,2296.0,3085.0,1896.1666666666667,2569.9545454545455,539.2581632823623,620.3895456176625,0.2843938630301638,490.83333333333326,,16.837983357807147,3.9634146341463414,-22.625607779578605,25.88555858310626,-7.118979819239818,,10.400698995976745,,,,6,2,2,2022
2022-06-16,2462,,1114.0,2296.0,3095.0,2120.8333333333335,2541.181818181818,414.61520313016393,609.4617169401091,0.19549636296903602,341.1666666666665,,121.00538599640933,7.229965156794425,-20.452342487883683,16.08644400785854,-3.1159446213286524,,64.11767557660188,,,,6,2,3,2022
2022-06-17,2578,,1992.0,2296.0,3189.0,2218.5,2513.409090909091,446.02679291719744,592.2126917707636,0.20104881357547777,359.5,,29.417670682730922,12.282229965156795,-19.159611163374098,16.20464277665089,2.569852608734964,,20.849950323943858,,,,6,2,4,2022
2022-06-20,2596,,2260.0,2560.0,3344.0,2461.4,2440.8571428571427,131.07173608372273,546.3466194380903,0.053250888146470596,134.5999999999999,,14.867256637168142,1.40625,-22.36842105263158,5.468432599333709,6.356081001989941,,8.13675331858407,,,,6,2,0,2022
2022-06-21,2484,,2284.0,2043.0,3344.0,2501.4,2442.818181818182,86.25427525636711,533.2590397388537,0.03448239995857004,-17.40000000000009,,8.756567425569177,21.58590308370044,-25.717703349282296,-0.6956104581434432,1.6858323099251913,,15.171235254634809,,,,6,2,1,2022
2022-06-22,2349,,2387.0,2043.0,3369.0,2493.8,2396.4545454545455,99.509798512514,491.6138367684185,0.03990287854379421,-144.80000000000018,,-1.5919564306661083,14.977973568281937,-30.27604630454141,-5.806399871681778,-1.980198019801982,,6.693008568807914,,,,6,2,2,2022
2022-06-23,2354,,2462.0,1114.0,3253.0,2472.2,2355.590909090909,118.11943108566471,452.861974041173,0.047779075756680174,-118.19999999999982,,-4.3866774979691305,111.31059245960502,-27.636028281586228,-4.781166572283789,-0.0675375798390641,,53.461957480817944,,,,6,2,3,2022
2022-06-24,2331,,2578.0,1992.0,3127.0,2422.8,2319.409090909091,114.40148600433916,418.8132506989712,0.04721870810811423,-91.80000000000018,,-9.581070597362297,17.018072289156628,-25.45570834665814,-3.7890044576523105,0.4997354341819001,,3.7185008458971653,,,,6,2,4,2022
2022-06-27,2295,,2596.0,2260.0,2681.0,2362.6,2271.809523809524,71.70285907828853,395.55462569000764,0.030349131921733906,-67.59999999999991,,-11.594761171032356,1.5486725663716814,-14.397612831033197,-2.861254550071951,1.020793158380144,,-5.023044302330337,,,,6,2,0,2022
2022-06-28,2204,,2484.0,2284.0,2681.0,2306.6,2268.7272727272725,61.84900969296772,386.292411056478,0.02681392946023052,-102.59999999999991,,-11.272141706924316,-3.502626970227671,-17.791868705706825,-4.448105436573307,-2.8530213175188246,,-7.387384338575993,,,,6,2,1,2022
2022-06-29,2186,,2349.0,2387.0,2571.0,2274.0,2251.2272727272725,75.38899123877937,380.6257919617292,0.03315259069427413,-88.0,,-6.939123031077054,-8.420611646418099,-14.97471800855698,-3.8698328935795954,-2.8974094938114474,,-7.679867338747576,,,,6,2,2,2022
2022-06-30,2240,,2354.0,2462.0,2566.0,2251.2,2236.409090909091,61.01393283505586,374.0772340791097,0.027102848629644575,-11.199999999999818,,-4.842820730671198,-9.017059301380991,-12.704598597038192,-0.4975124378109372,0.160565842157676,,-6.929940016026094,,,,6,2,3,2022
2022-07-01,2289,,2331.0,2578.0,2296.0,2242.8,2236.090909090909,48.986732897803,374.02710738164023,0.021841774967809435,46.19999999999982,,-1.8018018018018018,-11.210240496508922,-0.3048780487804878,2.0599250936329505,2.3661422124649385,,-6.5060211491553614,,,,7,3,4,2022
2022-07-02,1422,,2331.0,2578.0,2296.0,2106.0,2200.695652173913,337.94259867616626,402.9296616693343,0.16046657107130402,-684.0,,-38.996138996138995,-44.84096198603569,-38.066202090592334,-32.47863247863248,-35.38406827880512,,-41.918550491087345,,,,7,3,5,2022
2022-07-03,2235,,2331.0,2578.0,2296.0,2124.4285714285716,2202.125,312.327209372296,394.1351911629349,0.14701704428794782,110.57142857142844,,-4.1184041184041185,-13.30488750969744,-2.656794425087108,5.204760944119421,1.4928761991258443,,-8.71164581405078,,,,7,3,6,2022
2022-07-04,2061,,2295.0,2596.0,2128.0,2091.0,2199.3333333333335,303.4237960345238,394.91954785166314,0.14510941943305775,-30.0,,-10.196078431372548,-20.608628659476118,-3.148496240601504,-1.4347202295552368,-6.289784783267663,,-15.402353545424333,,,,7,3,0,2022
2022-07-06,2514,,2186.0,2349.0,2560.0,2126.8333333333335,2174.782608695652,374.65366228914286,385.7206898688285,0.1761556283782507,387.1666666666665,,15.004574565416284,7.0242656449553005,-1.7968749999999998,18.203902515476837,15.597760895641752,,11.014420105185792,,,,7,3,2,2022
2022-07-07,2073,,2240.0,2354.0,2043.0,2099.0,2176.086956521739,370.7478927789076,385.30529961712585,0.176630725478279,-26.0,,-7.455357142857142,-11.93712829226848,1.4684287812041115,-1.2386850881372082,-4.737262737262732,,-9.69624271756281,,,,7,3,3,2022
